strike,highPrice,lowPrice,lastPrice,priceChange,bidPrice,askPrice,volume,openInterest,premium,tradeTime,StrikeIdentifier,lastPriceIndentifier,contractDate
3.7000,0.0791,0.0791,0.0791,+0.0004,N/A,N/A,N/A,10,791.00,05/27/21,C,s,Nov 1 2023
3.7500,0.0745,0.0745,0.0745,+0.0004,N/A,N/A,N/A,275,745.00,05/27/21,C,s,Nov 1 2023
4.0000,0.0560,0.0560,0.0560,+0.0005,N/A,N/A,N/A,2286,560.00,05/27/21,C,s,Nov 1 2023
4.5000,0.0348,0.0348,0.0348,+0.0005,N/A,N/A,N/A,312,348.00,05/27/21,C,s,Nov 1 2023
4.7000,0.0291,0.0291,0.0291,+0.0004,N/A,N/A,N/A,30,291.00,05/27/21,C,s,Nov 1 2023
5.0000,0.0219,0.0219,0.0219,+0.0003,N/A,N/A,N/A,800,219.00,05/27/21,C,s,Nov 1 2023
5.1500,0.0191,0.0191,0.0191,+0.0003,N/A,N/A,N/A,198,191.00,05/27/21,C,s,Nov 1 2023
5.2500,0.0174,0.0174,0.0174,+0.0002,N/A,N/A,N/A,30,174.00,05/27/21,C,s,Nov 1 2023
5.2500,2.6481,2.6481,2.6481,+0.0032,N/A,N/A,N/A,30,26481.00,05/27/21,P,s,Nov 1 2023
5.5000,0.0140,0.0140,0.0140,+0.0002,N/A,N/A,N/A,50,140.00,05/27/21,C,s,Nov 1 2023
5.5000,2.8938,2.8938,2.8938,+0.0032,N/A,N/A,N/A,50,28938.00,05/27/21,P,s,Nov 1 2023
6.0000,0.0090,0.0090,0.0090,+0.0002,N/A,N/A,N/A,50,90.00,05/27/21,C,s,Nov 1 2023
6.7500,0.0043,0.0043,0.0043,+0.0001,N/A,N/A,N/A,79,43.00,05/27/21,C,s,Nov 1 2023
1.2500,0.0029,0.0029,0.0029,unch,N/A,N/A,N/A,25,29.00,05/27/21,P,,Dec 1 2023
1.5000,0.0117,0.0117,0.0117,+0.0003,N/A,N/A,N/A,792,117.00,05/27/21,P,s,Dec 1 2023
1.7500,0.0326,0.0326,0.0326,+0.0005,N/A,N/A,N/A,100,326.00,05/27/21,P,s,Dec 1 2023
1.9000,0.0537,0.0537,0.0537,+0.0006,N/A,N/A,N/A,100,537.00,05/27/21,P,s,Dec 1 2023
2.0000,0.0723,0.0723,0.0723,+0.0009,N/A,N/A,N/A,1023,723.00,05/27/21,P,s,Dec 1 2023
2.2500,0.1376,0.1376,0.1376,+0.0014,N/A,N/A,N/A,328,1376.00,05/27/21,P,s,Dec 1 2023
2.3000,0.1540,0.1540,0.1540,+0.0015,N/A,N/A,N/A,19,1540.00,05/27/21,P,s,Dec 1 2023
2.3500,0.1717,0.1717,0.1717,+0.0016,N/A,N/A,N/A,59,1717.00,05/27/21,P,s,Dec 1 2023
2.3600,0.1754,0.1754,0.1754,+0.0017,N/A,N/A,N/A,14,1754.00,05/27/21,P,s,Dec 1 2023
2.4000,0.1906,0.1906,0.1906,+0.0018,N/A,N/A,N/A,18,1906.00,05/27/21,P,s,Dec 1 2023
2.4400,0.5831,0.5831,0.5831,-0.0011,N/A,N/A,N/A,3,5831.00,05/27/21,C,s,Dec 1 2023
2.4500,0.2107,0.2107,0.2107,+0.0019,N/A,N/A,N/A,69,2107.00,05/27/21,P,s,Dec 1 2023
2.4800,0.2234,0.2234,0.2234,+0.0020,N/A,N/A,N/A,15,2234.00,05/27/21,P,s,Dec 1 2023
2.5000,0.5488,0.5488,0.5488,-0.0010,N/A,N/A,N/A,505,5488.00,05/27/21,C,s,Dec 1 2023
2.5000,0.2320,0.2320,0.2320,+0.0019,N/A,N/A,N/A,635,2320.00,05/27/21,P,s,Dec 1 2023
2.5500,0.5214,0.5214,0.5214,-0.0010,N/A,N/A,N/A,5,5214.00,05/27/21,C,s,Dec 1 2023
2.5700,0.5108,0.5108,0.5108,-0.0010,N/A,N/A,N/A,14,5108.00,05/27/21,C,s,Dec 1 2023
2.5800,0.5056,0.5056,0.5056,-0.0009,N/A,N/A,N/A,14,5056.00,05/27/21,C,s,Dec 1 2023
2.6000,0.4953,0.4953,0.4953,-0.0009,N/A,N/A,N/A,28,4953.00,05/27/21,C,s,Dec 1 2023
2.6100,0.4902,0.4902,0.4902,-0.0009,N/A,N/A,N/A,1,4902.00,05/27/21,C,s,Dec 1 2023
2.6300,0.4802,0.4802,0.4802,-0.0008,N/A,N/A,N/A,15,4802.00,05/27/21,C,s,Dec 1 2023
2.6500,0.4704,0.4704,0.4704,-0.0007,N/A,N/A,N/A,14,4704.00,05/27/21,C,s,Dec 1 2023
2.6500,0.3031,0.3031,0.3031,+0.0023,N/A,N/A,N/A,10,3031.00,05/27/21,P,s,Dec 1 2023
2.6700,0.4608,0.4608,0.4608,-0.0007,N/A,N/A,N/A,3,4608.00,05/27/21,C,s,Dec 1 2023
2.7000,0.4467,0.4467,0.4467,-0.0006,N/A,N/A,N/A,25,4467.00,05/27/21,C,s,Dec 1 2023
2.7000,0.3292,0.3292,0.3292,+0.0024,N/A,N/A,N/A,12,3292.00,05/27/21,P,s,Dec 1 2023
2.7300,0.4331,0.4331,0.4331,-0.0005,N/A,N/A,N/A,2,4331.00,05/27/21,C,s,Dec 1 2023
2.7400,0.4286,0.4286,0.4286,-0.0005,N/A,N/A,N/A,15,4286.00,05/27/21,C,s,Dec 1 2023
2.7500,0.4241,0.4241,0.4241,-0.0005,N/A,N/A,N/A,1839,4241.00,05/27/21,C,s,Dec 1 2023
2.7500,0.3564,0.3564,0.3564,+0.0025,N/A,N/A,N/A,400,3564.00,05/27/21,P,s,Dec 1 2023
2.7700,0.4154,0.4154,0.4154,-0.0004,N/A,N/A,N/A,14,4154.00,05/27/21,C,s,Dec 1 2023
2.8000,0.4026,0.4026,0.4026,-0.0004,N/A,N/A,N/A,141,4026.00,05/27/21,C,s,Dec 1 2023
2.8200,0.3942,0.3942,0.3942,-0.0004,N/A,N/A,N/A,60,3942.00,05/27/21,C,s,Dec 1 2023
2.8500,0.3819,0.3819,0.3819,-0.0004,N/A,N/A,N/A,1,3819.00,05/27/21,C,s,Dec 1 2023
2.8700,0.3739,0.3739,0.3739,-0.0004,N/A,N/A,N/A,15,3739.00,05/27/21,C,s,Dec 1 2023
2.8800,0.3700,0.3700,0.3700,-0.0003,N/A,N/A,N/A,10,3700.00,05/27/21,C,s,Dec 1 2023
2.9000,0.3622,0.3622,0.3622,-0.0003,N/A,N/A,N/A,14,3622.00,05/27/21,C,s,Dec 1 2023
3.0000,0.3256,0.3256,0.3256,-0.0003,N/A,N/A,N/A,3805,3256.00,05/27/21,C,s,Dec 1 2023
3.0500,0.3087,0.3087,0.3087,-0.0002,N/A,N/A,N/A,10,3087.00,05/27/21,C,s,Dec 1 2023
3.2500,0.2496,0.2496,0.2496,+0.0001,N/A,N/A,N/A,350,2496.00,05/27/21,C,s,Dec 1 2023
3.5000,0.1917,0.1917,0.1917,+0.0002,N/A,N/A,N/A,1119,1917.00,05/27/21,C,s,Dec 1 2023
3.6000,0.1727,0.1727,0.1727,+0.0003,N/A,N/A,N/A,9,1727.00,05/27/21,C,s,Dec 1 2023
3.7000,0.1558,0.1558,0.1558,+0.0004,N/A,N/A,N/A,10,1558.00,05/27/21,C,s,Dec 1 2023
3.7500,0.1480,0.1480,0.1480,+0.0004,N/A,N/A,N/A,275,1480.00,05/27/21,C,s,Dec 1 2023
4.0000,0.1152,0.1152,0.1152,+0.0004,N/A,N/A,N/A,2286,1152.00,05/27/21,C,s,Dec 1 2023
4.5000,0.0723,0.0723,0.0723,+0.0004,N/A,N/A,N/A,312,723.00,05/27/21,C,s,Dec 1 2023
4.7000,0.0610,0.0610,0.0610,+0.0004,N/A,N/A,N/A,30,610.00,05/27/21,C,s,Dec 1 2023
5.0000,0.0487,0.0487,0.0487,+0.0004,N/A,N/A,N/A,800,487.00,05/27/21,C,s,Dec 1 2023
5.2500,0.0410,0.0410,0.0410,+0.0004,N/A,N/A,N/A,30,410.00,05/27/21,C,s,Dec 1 2023
5.2500,2.4634,2.4634,2.4634,+0.0034,N/A,N/A,N/A,30,24634.00,05/27/21,P,s,Dec 1 2023
5.5000,0.0343,0.0343,0.0343,+0.0003,N/A,N/A,N/A,247,343.00,05/27/21,C,s,Dec 1 2023
5.5000,2.7057,2.7057,2.7057,+0.0033,N/A,N/A,N/A,50,27057.00,05/27/21,P,s,Dec 1 2023
6.0000,0.0238,0.0238,0.0238,+0.0003,N/A,N/A,N/A,50,238.00,05/27/21,C,s,Dec 1 2023
6.7500,0.0142,0.0142,0.0142,+0.0002,N/A,N/A,N/A,79,142.00,05/27/21,C,s,Dec 1 2023
1.2500,0.0060,0.0060,0.0060,+0.0001,N/A,N/A,N/A,50,60.00,05/27/21,P,,Jan 1 2024
2.0000,0.0815,0.0815,0.0815,+0.0007,N/A,N/A,N/A,9,815.00,05/27/21,P,s,Jan 1 2024
2.2500,0.1473,0.1473,0.1473,+0.0012,N/A,N/A,N/A,120,1473.00,05/27/21,P,s,Jan 1 2024
2.3000,0.1637,0.1637,0.1637,+0.0013,N/A,N/A,N/A,4,1637.00,05/27/21,P,s,Jan 1 2024
2.4000,0.1996,0.1996,0.1996,+0.0015,N/A,N/A,N/A,12,1996.00,05/27/21,P,s,Jan 1 2024
2.5000,0.6672,0.6672,0.6672,-0.0010,N/A,N/A,N/A,125,6672.00,05/27/21,C,s,Jan 1 2024
2.5000,0.2411,0.2411,0.2411,+0.0020,N/A,N/A,N/A,235,2411.00,05/27/21,P,s,Jan 1 2024
2.5500,0.6402,0.6402,0.6402,-0.0009,N/A,N/A,N/A,4,6402.00,05/27/21,C,s,Jan 1 2024
2.6000,0.6144,0.6144,0.6144,-0.0008,N/A,N/A,N/A,90,6144.00,05/27/21,C,s,Jan 1 2024
2.6500,0.3129,0.3129,0.3129,+0.0023,N/A,N/A,N/A,20,3129.00,05/27/21,P,s,Jan 1 2024
2.7000,0.5662,0.5662,0.5662,-0.0005,N/A,N/A,N/A,8,5662.00,05/27/21,C,s,Jan 1 2024
2.7500,0.5441,0.5441,0.5441,-0.0003,N/A,N/A,N/A,897,5441.00,05/27/21,C,s,Jan 1 2024
2.8500,0.5034,0.5034,0.5034,unch,N/A,N/A,N/A,235,5034.00,05/27/21,C,s,Jan 1 2024
2.9500,0.4671,0.4671,0.4671,+0.0003,N/A,N/A,N/A,12,4671.00,05/27/21,C,s,Jan 1 2024
3.0000,0.4506,0.4506,0.4506,+0.0004,N/A,N/A,N/A,1125,4506.00,05/27/21,C,s,Jan 1 2024
3.0500,0.4353,0.4353,0.4353,+0.0005,N/A,N/A,N/A,20,4353.00,05/27/21,C,s,Jan 1 2024
3.2500,0.3827,0.3827,0.3827,+0.0009,N/A,N/A,N/A,550,3827.00,05/27/21,C,s,Jan 1 2024
3.5000,0.3315,0.3315,0.3315,+0.0012,N/A,N/A,N/A,381,3315.00,05/27/21,C,s,Jan 1 2024
3.6000,0.3144,0.3144,0.3144,+0.0012,N/A,N/A,N/A,9,3144.00,05/27/21,C,s,Jan 1 2024
3.7000,0.2984,0.2984,0.2984,+0.0011,N/A,N/A,N/A,20,2984.00,05/27/21,C,s,Jan 1 2024
3.7500,0.2907,0.2907,0.2907,+0.0011,N/A,N/A,N/A,175,2907.00,05/27/21,C,s,Jan 1 2024
4.0000,0.2558,0.2558,0.2558,+0.0010,N/A,N/A,N/A,440,2558.00,05/27/21,C,s,Jan 1 2024
4.5000,0.2010,0.2010,0.2010,+0.0007,N/A,N/A,N/A,280,2010.00,05/27/21,C,s,Jan 1 2024
4.7000,0.1834,0.1834,0.1834,+0.0007,N/A,N/A,N/A,30,1834.00,05/27/21,C,s,Jan 1 2024
5.0000,0.1612,0.1612,0.1612,+0.0007,N/A,N/A,N/A,395,1612.00,05/27/21,C,s,Jan 1 2024
5.3000,0.1426,0.1426,0.1426,+0.0007,N/A,N/A,N/A,60,1426.00,05/27/21,C,s,Jan 1 2024
5.3000,2.5041,2.5041,2.5041,+0.0036,N/A,N/A,N/A,60,25041.00,05/27/21,P,s,Jan 1 2024
5.7500,0.1184,0.1184,0.1184,+0.0005,N/A,N/A,N/A,196,1184.00,05/27/21,C,s,Jan 1 2024
6.7500,0.0756,0.0756,0.0756,+0.0003,N/A,N/A,N/A,80,756.00,05/27/21,C,s,Jan 1 2024
1.2500,0.0095,0.0095,0.0095,+0.0001,N/A,N/A,N/A,50,95.00,05/27/21,P,,Feb 1 2024
2.0000,0.1048,0.1048,0.1048,+0.0009,N/A,N/A,N/A,9,1048.00,05/27/21,P,s,Feb 1 2024
2.2500,0.1804,0.1804,0.1804,+0.0013,N/A,N/A,N/A,115,1804.00,05/27/21,P,s,Feb 1 2024
2.4000,0.2388,0.2388,0.2388,+0.0018,N/A,N/A,N/A,12,2388.00,05/27/21,P,s,Feb 1 2024
2.5000,0.6665,0.6665,0.6665,-0.0009,N/A,N/A,N/A,125,6665.00,05/27/21,C,s,Feb 1 2024
2.5000,0.2844,0.2844,0.2844,+0.0021,N/A,N/A,N/A,235,2844.00,05/27/21,P,s,Feb 1 2024
2.6000,0.6170,0.6170,0.6170,-0.0007,N/A,N/A,N/A,90,6170.00,05/27/21,C,s,Feb 1 2024
2.6500,0.3611,0.3611,0.3611,+0.0025,N/A,N/A,N/A,20,3611.00,05/27/21,P,s,Feb 1 2024
2.7000,0.5720,0.5720,0.5720,-0.0005,N/A,N/A,N/A,8,5720.00,05/27/21,C,s,Feb 1 2024
2.7500,0.5513,0.5513,0.5513,-0.0003,N/A,N/A,N/A,897,5513.00,05/27/21,C,s,Feb 1 2024
2.8500,0.5129,0.5129,0.5129,-0.0001,N/A,N/A,N/A,235,5129.00,05/27/21,C,s,Feb 1 2024
2.9500,0.4787,0.4787,0.4787,+0.0002,N/A,N/A,N/A,12,4787.00,05/27/21,C,s,Feb 1 2024
3.0000,0.4633,0.4633,0.4633,+0.0004,N/A,N/A,N/A,1125,4633.00,05/27/21,C,s,Feb 1 2024
3.0500,0.4488,0.4488,0.4488,+0.0005,N/A,N/A,N/A,20,4488.00,05/27/21,C,s,Feb 1 2024
3.2500,0.3980,0.3980,0.3980,+0.0008,N/A,N/A,N/A,550,3980.00,05/27/21,C,s,Feb 1 2024
3.5000,0.3480,0.3480,0.3480,+0.0011,N/A,N/A,N/A,380,3480.00,05/27/21,C,s,Feb 1 2024
3.6000,0.3311,0.3311,0.3311,+0.0011,N/A,N/A,N/A,9,3311.00,05/27/21,C,s,Feb 1 2024
3.7000,0.3152,0.3152,0.3152,+0.0010,N/A,N/A,N/A,20,3152.00,05/27/21,C,s,Feb 1 2024
3.7500,0.3075,0.3075,0.3075,+0.0010,N/A,N/A,N/A,175,3075.00,05/27/21,C,s,Feb 1 2024
4.0000,0.2726,0.2726,0.2726,+0.0009,N/A,N/A,N/A,440,2726.00,05/27/21,C,s,Feb 1 2024
4.5000,0.2174,0.2174,0.2174,+0.0007,N/A,N/A,N/A,280,2174.00,05/27/21,C,s,Feb 1 2024
4.7000,0.1993,0.1993,0.1993,+0.0007,N/A,N/A,N/A,30,1993.00,05/27/21,C,s,Feb 1 2024
5.0000,0.1763,0.1763,0.1763,+0.0006,N/A,N/A,N/A,395,1763.00,05/27/21,C,s,Feb 1 2024
5.3000,0.1570,0.1570,0.1570,+0.0005,N/A,N/A,N/A,60,1570.00,05/27/21,C,s,Feb 1 2024
5.3000,2.5612,2.5612,2.5612,+0.0036,N/A,N/A,N/A,60,25612.00,05/27/21,P,s,Feb 1 2024
5.7000,0.1350,0.1350,0.1350,+0.0005,N/A,N/A,N/A,195,1350.00,05/27/21,C,s,Feb 1 2024
6.7500,0.0880,0.0880,0.0880,+0.0002,N/A,N/A,N/A,80,880.00,05/27/21,C,s,Feb 1 2024
1.2500,0.0153,0.0153,0.0153,+0.0001,N/A,N/A,N/A,50,153.00,05/27/21,P,,Mar 1 2024
2.0000,0.1431,0.1431,0.1431,+0.0010,N/A,N/A,N/A,9,1431.00,05/27/21,P,s,Mar 1 2024
2.2500,0.2353,0.2353,0.2353,+0.0017,N/A,N/A,N/A,111,2353.00,05/27/21,P,s,Mar 1 2024
2.4000,0.3055,0.3055,0.3055,+0.0020,N/A,N/A,N/A,12,3055.00,05/27/21,P,s,Mar 1 2024
2.5000,0.5896,0.5896,0.5896,-0.0007,N/A,N/A,N/A,125,5896.00,05/27/21,C,s,Mar 1 2024
2.5000,0.3579,0.3579,0.3579,+0.0023,N/A,N/A,N/A,235,3579.00,05/27/21,P,s,Mar 1 2024
2.6000,0.5473,0.5473,0.5473,-0.0004,N/A,N/A,N/A,90,5473.00,05/27/21,C,s,Mar 1 2024
2.6500,0.4452,0.4452,0.4452,+0.0026,N/A,N/A,N/A,20,4452.00,05/27/21,P,s,Mar 1 2024
2.7000,0.5093,0.5093,0.5093,-0.0002,N/A,N/A,N/A,8,5093.00,05/27/21,C,s,Mar 1 2024
2.7500,0.4917,0.4917,0.4917,-0.0001,N/A,N/A,N/A,897,4917.00,05/27/21,C,s,Mar 1 2024
2.8500,0.4600,0.4600,0.4600,+0.0003,N/A,N/A,N/A,235,4600.00,05/27/21,C,s,Mar 1 2024
2.9500,0.4320,0.4320,0.4320,+0.0005,N/A,N/A,N/A,12,4320.00,05/27/21,C,s,Mar 1 2024
3.0000,0.4192,0.4192,0.4192,+0.0006,N/A,N/A,N/A,1125,4192.00,05/27/21,C,s,Mar 1 2024
3.0500,0.4069,0.4069,0.4069,+0.0006,N/A,N/A,N/A,20,4069.00,05/27/21,C,s,Mar 1 2024
3.2500,0.3638,0.3638,0.3638,+0.0009,N/A,N/A,N/A,550,3638.00,05/27/21,C,s,Mar 1 2024
3.5000,0.3207,0.3207,0.3207,+0.0008,N/A,N/A,N/A,381,3207.00,05/27/21,C,s,Mar 1 2024
3.6000,0.3052,0.3052,0.3052,+0.0006,N/A,N/A,N/A,9,3052.00,05/27/21,C,s,Mar 1 2024
3.7000,0.2907,0.2907,0.2907,+0.0007,N/A,N/A,N/A,20,2907.00,05/27/21,C,s,Mar 1 2024
3.7500,0.2838,0.2838,0.2838,+0.0006,N/A,N/A,N/A,175,2838.00,05/27/21,C,s,Mar 1 2024
4.0000,0.2528,0.2528,0.2528,+0.0007,N/A,N/A,N/A,440,2528.00,05/27/21,C,s,Mar 1 2024
4.5000,0.2027,0.2027,0.2027,+0.0006,N/A,N/A,N/A,280,2027.00,05/27/21,C,s,Mar 1 2024
4.7000,0.1866,0.1866,0.1866,+0.0006,N/A,N/A,N/A,30,1866.00,05/27/21,C,s,Mar 1 2024
5.0000,0.1660,0.1660,0.1660,+0.0006,N/A,N/A,N/A,395,1660.00,05/27/21,C,s,Mar 1 2024
5.3000,0.1483,0.1483,0.1483,+0.0005,N/A,N/A,N/A,60,1483.00,05/27/21,C,s,Mar 1 2024
5.3000,2.7013,2.7013,2.7013,+0.0034,N/A,N/A,N/A,60,27013.00,05/27/21,P,s,Mar 1 2024
5.4500,0.1402,0.1402,0.1402,+0.0004,N/A,N/A,N/A,194,1402.00,05/27/21,C,s,Mar 1 2024
6.7500,0.0837,0.0837,0.0837,+0.0001,N/A,N/A,N/A,81,837.00,05/27/21,C,s,Mar 1 2024
1.2500,0.0130,0.0130,0.0130,+0.0002,N/A,N/A,N/A,50,130.00,05/27/21,P,,Apr 1 2024
2.0000,0.1550,0.1550,0.1550,+0.0012,N/A,N/A,N/A,14,1550.00,05/27/21,P,s,Apr 1 2024
2.2500,0.2613,0.2613,0.2613,+0.0017,N/A,N/A,N/A,117,2613.00,05/27/21,P,s,Apr 1 2024
2.4000,0.3403,0.3403,0.3403,+0.0019,N/A,N/A,N/A,12,3403.00,05/27/21,P,s,Apr 1 2024
2.5000,0.3222,0.3222,0.3222,-0.0008,N/A,N/A,N/A,125,3222.00,05/27/21,C,s,Apr 1 2024
2.5000,0.3987,0.3987,0.3987,+0.0021,N/A,N/A,N/A,335,3987.00,05/27/21,P,s,Apr 1 2024
2.5700,0.2961,0.2961,0.2961,-0.0007,N/A,N/A,N/A,9,2961.00,05/27/21,C,s,Apr 1 2024
2.6000,0.2856,0.2856,0.2856,-0.0006,N/A,N/A,N/A,90,2856.00,05/27/21,C,s,Apr 1 2024
2.6500,0.4945,0.4945,0.4945,+0.0024,N/A,N/A,N/A,20,4945.00,05/27/21,P,s,Apr 1 2024
2.7000,0.2531,0.2531,0.2531,-0.0005,N/A,N/A,N/A,5,2531.00,05/27/21,C,s,Apr 1 2024
2.7500,0.2386,0.2386,0.2386,-0.0002,N/A,N/A,N/A,947,2386.00,05/27/21,C,s,Apr 1 2024
2.8500,0.2123,0.2123,0.2123,unch,N/A,N/A,N/A,285,2123.00,05/27/21,C,s,Apr 1 2024
2.9500,0.1892,0.1892,0.1892,+0.0001,N/A,N/A,N/A,12,1892.00,05/27/21,C,s,Apr 1 2024
3.0000,0.1787,0.1787,0.1787,+0.0002,N/A,N/A,N/A,625,1787.00,05/27/21,C,s,Apr 1 2024
3.0500,0.1689,0.1689,0.1689,+0.0002,N/A,N/A,N/A,20,1689.00,05/27/21,C,s,Apr 1 2024
3.2500,0.1359,0.1359,0.1359,+0.0004,N/A,N/A,N/A,575,1359.00,05/27/21,C,s,Apr 1 2024
3.5000,0.1048,0.1048,0.1048,+0.0005,N/A,N/A,N/A,280,1048.00,05/27/21,C,s,Apr 1 2024
3.7000,0.0862,0.0862,0.0862,+0.0005,N/A,N/A,N/A,20,862.00,05/27/21,C,s,Apr 1 2024
3.7500,0.0822,0.0822,0.0822,+0.0005,N/A,N/A,N/A,175,822.00,05/27/21,C,s,Apr 1 2024
4.0000,0.0653,0.0653,0.0653,+0.0005,N/A,N/A,N/A,440,653.00,05/27/21,C,s,Apr 1 2024
4.5000,0.0425,0.0425,0.0425,+0.0004,N/A,N/A,N/A,280,425.00,05/27/21,C,s,Apr 1 2024
4.7000,0.0361,0.0361,0.0361,+0.0003,N/A,N/A,N/A,30,361.00,05/27/21,C,s,Apr 1 2024
4.9500,0.0293,0.0293,0.0293,+0.0003,N/A,N/A,N/A,194,293.00,05/27/21,C,s,Apr 1 2024
5.0000,0.0281,0.0281,0.0281,+0.0003,N/A,N/A,N/A,395,281.00,05/27/21,C,s,Apr 1 2024
5.3000,0.0219,0.0219,0.0219,+0.0002,N/A,N/A,N/A,60,219.00,05/27/21,C,s,Apr 1 2024
5.3000,2.8817,2.8817,2.8817,+0.0032,N/A,N/A,N/A,60,28817.00,05/27/21,P,s,Apr 1 2024
6.7500,0.0070,0.0070,0.0070,unch,N/A,N/A,N/A,82,70.00,05/27/21,C,s,Apr 1 2024
1.2500,0.0086,0.0086,0.0086,+0.0001,N/A,N/A,N/A,50,86.00,05/27/21,P,,May 1 2024
2.0000,0.1345,0.1345,0.1345,+0.0010,N/A,N/A,N/A,14,1345.00,05/27/21,P,s,May 1 2024
2.2500,0.2382,0.2382,0.2382,+0.0017,N/A,N/A,N/A,117,2382.00,05/27/21,P,s,May 1 2024
2.4000,0.3172,0.3172,0.3172,+0.0020,N/A,N/A,N/A,12,3172.00,05/27/21,P,s,May 1 2024
2.5000,0.2760,0.2760,0.2760,-0.0007,N/A,N/A,N/A,125,2760.00,05/27/21,C,s,May 1 2024
2.5000,0.3763,0.3763,0.3763,+0.0022,N/A,N/A,N/A,335,3763.00,05/27/21,P,s,May 1 2024
2.5700,0.2507,0.2507,0.2507,-0.0006,N/A,N/A,N/A,9,2507.00,05/27/21,C,s,May 1 2024
2.6000,0.2406,0.2406,0.2406,-0.0005,N/A,N/A,N/A,90,2406.00,05/27/21,C,s,May 1 2024
2.6500,0.4740,0.4740,0.4740,+0.0026,N/A,N/A,N/A,20,4740.00,05/27/21,P,s,May 1 2024
2.7000,0.2101,0.2101,0.2101,-0.0002,N/A,N/A,N/A,5,2101.00,05/27/21,C,s,May 1 2024
2.7500,0.1966,0.1966,0.1966,-0.0001,N/A,N/A,N/A,947,1966.00,05/27/21,C,s,May 1 2024
2.8500,0.1724,0.1724,0.1724,unch,N/A,N/A,N/A,235,1724.00,05/27/21,C,s,May 1 2024
2.9500,0.1516,0.1516,0.1516,+0.0002,N/A,N/A,N/A,12,1516.00,05/27/21,C,s,May 1 2024
3.0000,0.1423,0.1423,0.1423,+0.0003,N/A,N/A,N/A,625,1423.00,05/27/21,C,s,May 1 2024
3.0500,0.1338,0.1338,0.1338,+0.0004,N/A,N/A,N/A,20,1338.00,05/27/21,C,s,May 1 2024
3.2500,0.1052,0.1052,0.1052,+0.0005,N/A,N/A,N/A,575,1052.00,05/27/21,C,s,May 1 2024
3.5000,0.0792,0.0792,0.0792,+0.0005,N/A,N/A,N/A,281,792.00,05/27/21,C,s,May 1 2024
3.7000,0.0640,0.0640,0.0640,+0.0005,N/A,N/A,N/A,20,640.00,05/27/21,C,s,May 1 2024
3.7500,0.0608,0.0608,0.0608,+0.0005,N/A,N/A,N/A,175,608.00,05/27/21,C,s,May 1 2024
4.0000,0.0472,0.0472,0.0472,+0.0004,N/A,N/A,N/A,440,472.00,05/27/21,C,s,May 1 2024
4.5000,0.0295,0.0295,0.0295,+0.0003,N/A,N/A,N/A,280,295.00,05/27/21,C,s,May 1 2024
4.7000,0.0243,0.0243,0.0243,+0.0003,N/A,N/A,N/A,30,243.00,05/27/21,C,s,May 1 2024
4.9000,0.0201,0.0201,0.0201,+0.0002,N/A,N/A,N/A,183,201.00,05/27/21,C,s,May 1 2024
5.0000,0.0183,0.0183,0.0183,+0.0002,N/A,N/A,N/A,395,183.00,05/27/21,C,s,May 1 2024
5.3000,0.0140,0.0140,0.0140,+0.0002,N/A,N/A,N/A,60,140.00,05/27/21,C,s,May 1 2024
5.3000,2.8957,2.8957,2.8957,+0.0031,N/A,N/A,N/A,60,28957.00,05/27/21,P,s,May 1 2024
6.7500,0.0035,0.0035,0.0035,unch,N/A,N/A,N/A,83,35.00,05/27/21,C,s,May 1 2024
1.2500,0.0056,0.0056,0.0056,+0.0001,N/A,N/A,N/A,50,56.00,05/27/21,P,,Jun 1 2024
2.0000,0.1106,0.1106,0.1106,+0.0008,N/A,N/A,N/A,14,1106.00,05/27/21,P,s,Jun 1 2024
2.2500,0.2050,0.2050,0.2050,+0.0016,N/A,N/A,N/A,112,2050.00,05/27/21,P,s,Jun 1 2024
2.4000,0.2797,0.2797,0.2797,+0.0020,N/A,N/A,N/A,12,2797.00,05/27/21,P,s,Jun 1 2024
2.5000,0.2776,0.2776,0.2776,-0.0008,0.1900,N/A,N/A,125,2776.00,05/27/21,C,s,Jun 1 2024
2.5000,0.3362,0.3362,0.3362,+0.0022,N/A,N/A,N/A,335,3362.00,05/27/21,P,s,Jun 1 2024
2.5700,0.2509,0.2509,0.2509,-0.0007,N/A,N/A,N/A,9,2509.00,05/27/21,C,s,Jun 1 2024
2.6000,0.2402,0.2402,0.2402,-0.0006,N/A,N/A,N/A,90,2402.00,05/27/21,C,s,Jun 1 2024
2.6500,0.4308,0.4308,0.4308,+0.0025,N/A,N/A,N/A,20,4308.00,05/27/21,P,s,Jun 1 2024
2.7000,0.2079,0.2079,0.2079,-0.0002,N/A,N/A,N/A,5,2079.00,05/27/21,C,s,Jun 1 2024
2.7500,0.1937,0.1937,0.1937,-0.0001,N/A,N/A,N/A,947,1937.00,05/27/21,C,s,Jun 1 2024
2.8500,0.1685,0.1685,0.1685,unch,N/A,N/A,N/A,235,1685.00,05/27/21,C,s,Jun 1 2024
2.9500,0.1470,0.1470,0.1470,+0.0003,N/A,N/A,N/A,12,1470.00,05/27/21,C,s,Jun 1 2024
3.0000,0.1375,0.1375,0.1375,+0.0003,N/A,N/A,N/A,625,1375.00,05/27/21,C,s,Jun 1 2024
3.0500,0.1288,0.1288,0.1288,+0.0004,N/A,N/A,N/A,20,1288.00,05/27/21,C,s,Jun 1 2024
