CALLS UPDATED,CALLS VOLUME,CALLS HIGH,CALL SLOW,CALLS PRIOR SETTLE,CALLS CHANGE,CALLS LAST,PUTS LAST,PUTS CHANGE,PUTS PRIOR SETTLE,PUTS LOW,PUTS HIGH,PUTS VOLUME,PUTS UPDATED,STRIKE PRICE,Date
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,8.2427,-,-,11250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,8.4927,-,-,11500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,8.7427,-,-,11750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,8.9927,-,-,12000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,9.2427,-,-,12250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,9.4926,-,-,12500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,9.7426,-,-,12750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,9.9926,-,-,13000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,10.2426,-,-,13250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,10.4926,-,-,13500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,10.7426,-,-,13750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,10.9926,-,-,14000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,11.2426,-,-,14250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,11.4926,-,-,14500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,11.7426,-,-,14750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,11.9925,-,-,15000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,12.2425,-,-,15250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,12.4925,-,-,15500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,12.7425,-,-,15750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,12.9925,-,-,16000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,13.2425,-,-,16250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,13.4925,-,-,16500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,13.7425,-,-,16750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,13.9925,-,-,17000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,14.2425,-,-,17250.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,14.4925,-,-,17500.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,14.7424,-,-,17750.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,14.9924,-,-,18000.0,Sep 2021
16:00:00 CT 30 May 2021,0,-,-,2.9360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,50.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.8860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.8360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.7860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.7360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.6860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.6360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.5860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.5360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.4860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.4360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.3860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.3360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.2860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.2360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.1860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.1360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.0860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,2.0360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.9860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.9360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.8860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.8360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.7860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.7360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.6860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.6360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.5860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.5360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.4860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.4360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.3860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.3360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.2860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.2360,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.1860,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.1361,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.0861,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,1900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,1.0362,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,1950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.9862,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,2000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.9363,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,2050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.8865,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,2100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.8465,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,2140.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.8366,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,2150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.7867,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0007,-,-,2200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.7369,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0009,-,-,2250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.7269,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0009,-,-,2260.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.6872,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0012,-,-,2300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.6475,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,2340.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.6375,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,2350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.5881,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0021,-,-,2400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.5683,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0023,-,-,2420.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.5389,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0029,-,-,2450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.5291,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0031,-,-,2460.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.5096,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0036,-,-,2480.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.4902,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0042,-,-,2500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.4806,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0046,-,-,2510.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.4614,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0054,-,-,2530.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.4424,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0064,-,-,2550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.3956,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0096,-,-,2600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.3682,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0122,-,-,2630.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.3502,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0143,-,-,2650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.3066,-,-,17:46:03 CT 30 May 2021,2,0.0140,0.0140,0.0206,-0.0066,0.0140,2700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.2652,-,-,20:11:44 CT 30 May 2021,1,0.0220,0.0220,0.0292,-0.0072,0.0220,2750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.2415,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0355,-,-,2780.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.2262,-,-,22:20:58 CT 30 May 2021,1,0.0290,0.0290,0.0402,-0.0112,0.0290,2800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.2114,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0454,-,-,2820.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1902,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0542,-,-,2850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1766,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0607,-,-,2870.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1573,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0713,-,-,2900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1512,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0752,-,-,2910.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1393,-,-,18:04:46 CT 30 May 2021,2,0.0620,0.0620,0.0833,-0.0213,0.0620,2930.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1279,-,-,16:00:00 CT 30 May 2021,0,-,-,0.0919,-,-,2950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1171,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1011,-,-,2970.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.1022,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1162,-,-,3000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0805,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1445,-,-,3050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0767,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1507,-,-,3060.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0629,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1769,-,-,3100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0598,-,-,16:00:00 CT 30 May 2021,0,-,-,0.1838,-,-,3110.0,Aug 2021
22:09:53 CT 30 May 2021,1,0.0600,0.0600,0.0487,+0.0113,0.0600,16:00:00 CT 30 May 2021,0,-,-,0.2127,-,-,3150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0438,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2278,-,-,3170.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0376,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2516,-,-,3200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0339,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2679,-,-,3220.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0322,-,-,16:00:00 CT 30 May 2021,0,-,-,0.2762,-,-,3230.0,Aug 2021
22:07:49 CT 30 May 2021,1,0.0360,0.0360,0.0290,+0.0070,0.0360,16:00:00 CT 30 May 2021,0,-,-,0.2930,-,-,3250.0,Aug 2021
22:10:44 CT 30 May 2021,1,0.0290,0.0290,0.0223,+0.0067,0.0290,16:00:00 CT 30 May 2021,0,-,-,0.3363,-,-,3300.0,Aug 2021
22:05:39 CT 30 May 2021,1,0.0240,0.0240,0.0200,+0.0040,0.0240,16:00:00 CT 30 May 2021,0,-,-,0.3540,-,-,3320.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0171,-,-,16:00:00 CT 30 May 2021,0,-,-,0.3811,-,-,3350.0,Aug 2021
17:20:10 CT 30 May 2021,3,-,-,0.0131,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4271,-,-,3400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0101,-,-,16:00:00 CT 30 May 2021,0,-,-,0.4741,-,-,3450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0087,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5026,-,-,3480.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0078,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5218,-,-,3500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0061,-,-,16:00:00 CT 30 May 2021,0,-,-,0.5701,-,-,3550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0048,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6188,-,-,3600.0,Aug 2021
17:20:10 CT 30 May 2021,3,-,-,0.0038,-,-,16:00:00 CT 30 May 2021,0,-,-,0.6678,-,-,3650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0031,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7171,-,-,3700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0026,-,-,16:00:00 CT 30 May 2021,0,-,-,0.7666,-,-,3750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0022,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8162,-,-,3800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0019,-,-,16:00:00 CT 30 May 2021,0,-,-,0.8659,-,-,3850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0017,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9157,-,-,3900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0015,-,-,16:00:00 CT 30 May 2021,0,-,-,0.9655,-,-,3950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0014,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0153,-,-,4000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0012,-,-,16:00:00 CT 30 May 2021,0,-,-,1.0652,-,-,4050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0010,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1150,-,-,4100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0009,-,-,16:00:00 CT 30 May 2021,0,-,-,1.1649,-,-,4150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0008,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2148,-,-,4200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0007,-,-,16:00:00 CT 30 May 2021,0,-,-,1.2647,-,-,4250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0006,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3146,-,-,4300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0005,-,-,16:00:00 CT 30 May 2021,0,-,-,1.3645,-,-,4350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4144,-,-,4400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0004,-,-,16:00:00 CT 30 May 2021,0,-,-,1.4644,-,-,4450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5143,-,-,4500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0003,-,-,16:00:00 CT 30 May 2021,0,-,-,1.5643,-,-,4550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6142,-,-,4600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,1.6642,-,-,4650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0002,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7141,-,-,4700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,1.7641,-,-,4750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8141,-,-,4800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,1.8641,-,-,4850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9141,-,-,4900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,1.9641,-,-,4950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0140,-,-,5000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.0640,-,-,5050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1140,-,-,5100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.1640,-,-,5150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2140,-,-,5200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.2640,-,-,5250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3140,-,-,5300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.3640,-,-,5350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4140,-,-,5400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.4640,-,-,5450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5140,-,-,5500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.5640,-,-,5550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6140,-,-,5600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.6640,-,-,5650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7140,-,-,5700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.7640,-,-,5750.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8140,-,-,5800.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.8640,-,-,5850.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9140,-,-,5900.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,2.9640,-,-,5950.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0140,-,-,6000.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.0640,-,-,6050.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1140,-,-,6100.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.1640,-,-,6150.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2140,-,-,6200.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.2640,-,-,6250.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3140,-,-,6300.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.3640,-,-,6350.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4140,-,-,6400.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.4640,-,-,6450.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5140,-,-,6500.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.5640,-,-,6550.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6140,-,-,6600.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.6640,-,-,6650.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7140,-,-,6700.0,Aug 2021
16:00:00 CT 30 May 2021,0,-,-,0.0001,-,-,16:00:00 CT 30 May 2021,0,-,-,3.7640,-,-,6750.0,Aug 2021
